Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgComp,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,RoomType,RoomName,WingType,WingName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,MatchID,PotentialID,MatchNarrative,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_Facility,USER_Current_Rating,USER_Last_Inspection_Date,USER_City,USER_Address
World,M,100.000000000000000,A,"1220 V St, Merced, California, 95341","1220 V St, Merced, CA, 95341, USA",1220 V St,PointAddress,,,"1220 V St, Merced, California, 95341",,,19.500000000000000,,1220,,,,,,,V,St,,,,,,,,,,,,,,1220 V St,,,,,Merced,,Merced County,California,CA,,,95341,5602,USA,United States,ENG,0.000000000000000,-120.500784376869007,37.301746200445002,-120.500784376869007,37.301746200445002,-120.501784376868997,-120.499784376869002,37.300746200444998,37.302746200445000,,AQFr6AAARfEBAJUBBAAAAAAMCFYgU1RSRUVUFQQxMjIwZgNFTkc,,,Commercial,,1220 V St.,,,,Merced,,,,,,Mel's Liquors,Satisfactory,7/10/2023,Merced,1220 V St.
World,M,100.000000000000000,A,"3600 M St, Merced, California, 95348","3600 M St, Merced, CA, 95348, USA",3600 M St,PointAddress,,,"3600 M St, Merced, California, 95348",,,19.500000000000000,,3600,,,,,,,M,St,,,,,,,,,,,,,,3600 M St,,,,,Merced,,Merced County,California,CA,,,95348,2899,USA,United States,ENG,0.000000000000000,-120.474000005272003,37.335381897787997,-120.474000005272003,37.335381897787997,-120.475000005271994,-120.473000005271999,37.334381897787999,37.336381897788002,,AQGF6AAAZ/EBAJUBBAAAAAAMCE0gU1RSRUVUFQQzNjAwZgNFTkc,,,,,3600 M St,,,,Merced,,,,,,Merced Community College District,Good,1/19/2024,Merced,3600 M St
World,M,100.000000000000000,A,"2000 W Olive Ave, Merced, California, 95348","2000 W Olive Ave, Merced, CA, 95348, USA",2000 W Olive Ave,PointAddress,,,"2000 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,2000,,,,,W,,Olive,Ave,,,,,,,,,,,,,,2000 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1207,USA,United States,ENG,0.000000000000000,-120.503253937002000,37.319008352849004,-120.503259971972000,37.318560004848003,-120.504259971972004,-120.502259971971995,37.317560004847998,37.319560004848000,,AQFo6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQyMDAwZgNFTkc,,,Commercial,Industrial,2000 W. Olive Ave.,,,,Merced,,,,,,Merced County Food Bank Warehouse,Good,1/17/2025,Merced,2000 W. Olive Ave.
World,M,100.000000000000000,A,"3600 Wardrobe Ave, Merced, California, 95341","3600 Wardrobe Ave, Merced, CA, 95341, USA",3600 Wardrobe Ave,PointAddress,,,"3600 Wardrobe Ave, Merced, California, 95341",,,19.500000000000000,,3600,,,,,,,Wardrobe,Ave,,,,,,,,,,,,,,3600 Wardrobe Ave,,,,,Merced,,Merced County,California,CA,,,95341,8787,USA,United States,ENG,0.000000000000000,-120.551992943767004,37.295354328721999,-120.552005600441007,37.297899325983003,-120.553005600440997,-120.551005600441002,37.296899325982999,37.298899325983001,,AQE36AAAQfEBAJUBBAAAAAAMD1dBUkRST0JFIEFWRU5VRRUEMzYwMGYDRU5H,,,Commercial,Agricultural,3600 Wardrobe Ave.,,,,Merced,,,,,,Merced Elks Park,Good,2/26/2026,Merced,3600 Wardrobe Ave.
World,M,100.000000000000000,A,"317 E 15th St, Merced, California, 95341","317 E 15th St, Merced, CA, 95341, USA",317 E 15th St,PointAddress,,,"317 E 15th St, Merced, California, 95341",,,19.500000000000000,,317,,,,,E,,15th,St,,,,,,,,,,,,,,317 E 15th St,,,,,Merced,,Merced County,California,CA,,,95341,6254,USA,United States,ENG,0.000000000000000,-120.472479611854993,37.294649243026001,-120.472353631849998,37.294987117543002,-120.473353631850998,-120.471353631849993,37.293987117542997,37.295987117543000,,AQGH6AAAPvEBAJUBBAAAAAAMEEVBU1QgMTVUSCBTVFJFRVQVAzMxN2YDRU5H,,,,,317 E. 15th St.,,,,Merced,,,,,,Merced Emergency Shelter,Good,12/16/2024,Merced,317 E. 15th St.
World,M,100.000000000000000,A,"452 W Main St, Merced, California, 95340","452 W Main St, Merced, CA, 95340, USA",452 W Main St,PointAddress,,,"452 W Main St, Merced, California, 95340",,,19.500000000000000,,452,,,,,W,,Main,St,,,,,,,,,,,,,,452 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4822,USA,United States,ENG,0.000000000000000,-120.483047599198002,37.301263947646000,-120.483143069074998,37.301003102819003,-120.484143069075003,-120.482143069074993,37.300003102818998,37.302003102819000,,AQF86AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQ1MmYDRU5H,,,Commercial,,452 W. Main St.,,,,Merced,,,,,,Merced Ctr for the Performing Arts,Good,9/25/2024,Merced,452 W. Main St.
World,M,100.000000000000000,A,"4526 E State Highway 140, Merced, California, 95340","4526 E State Highway 140, Merced, CA, 95340, USA",4526 E State Highway 140,PointAddress,,,"4526 E State Highway 140, Merced, California, 95340",,,19.500000000000000,,4526,,,,,E,,State Highway 140,,,,,,,,,,,,,,,4526 E State Highway 140,,,,,Merced,,Merced County,California,CA,,,95340,9325,USA,United States,ENG,0.000000000000000,-120.404702872225997,37.295294984846997,-120.404747463950997,37.296931802899003,-120.405747463951002,-120.403747463951007,37.295931802898998,37.297931802899001,,AQHL6AAAQPEBAJUBBAAAAAAMFkVBU1QgU1RBVEUgSElHSFdBWSAxNDAVBDQ1MjZmA0VORw,,,Commercial,,4526 E. Hwy 140,,,,Merced,,,,,,Merced Fruit Barn,Good,9/5/2024,Merced,4526 E. Hwy 140
World,M,98.370000000000005,A,"926 Scott Rd, Merced, California, 95341","926 Scott Rd, Merced, CA, 95341, USA",926 Scott Rd,PointAddress,,,"926 Scott Rd, Merced, California, 95341",,,19.500000000000000,,926,,,,,,,Scott,Rd,,,,,,,,,,,,,,926 Scott Rd,,,,,Merced,,Merced County,California,CA,,,95341,9746,USA,United States,ENG,0.000000000000000,-120.568589950244998,37.301325722271997,-120.568312006336001,37.301315663987999,-120.569312006336006,-120.567312006335996,37.300315663988002,37.302315663987997,,AQEn6AAARfEBAJUBBAAAAAAMClNDT1RUIFJPQUQVAzkyNmYDRU5H,,,,,926 N. Scott Road,,,,Merced,,,,,,McSwain Elementary School (East Campus),Good,3/20/2026,Merced,926 N. Scott Road
World,M,100.000000000000000,A,"190 W Olive Ave, Merced, California, 95348","190 W Olive Ave, Merced, CA, 95348, USA",190 W Olive Ave,PointAddress,,,"190 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,190,,,,,W,,Olive,Ave,,,,,,,,,,,,,,190 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3135,USA,United States,ENG,0.000000000000000,-120.472561419230004,37.318705011772998,-120.472631994855007,37.318322964627001,-120.473631994854998,-120.471631994855002,37.317322964627003,37.319322964626998,,AQGH6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQMxOTBmA0VORw,,,Commercial,,190 W. Olive Ave,,,,Merced,,,,,,Merced Fuel & Food,Good,12/20/2023,Merced,190 W. Olive Ave
World,M,98.370000000000005,A,"785 Scott Rd, Merced, California, 95341","785 Scott Rd, Merced, CA, 95341, USA",785 Scott Rd,PointAddress,,,"785 Scott Rd, Merced, California, 95341",,,19.500000000000000,,785,,,,,,,Scott,Rd,,,,,,,,,,,,,,785 Scott Rd,,,,,Merced,,Merced County,California,CA,,,95341,,USA,United States,ENG,0.000000000000000,-120.568680642437997,37.299582454049997,-120.569459824156993,37.299506346369000,-120.570459824156998,-120.568459824157003,37.298506346369003,37.300506346368998,,AQEm6AAAQ/EBAJUBBAAAAAAMClNDT1RUIFJPQUQVAzc4NWYDRU5H,,,,,785 N. Scott Road,,,,Merced,,,,,,McSwain Elementary School (West Campus),Good,3/20/2026,Merced,785 N. Scott Road
World,M,100.000000000000000,A,"1121 W Olive Ave, Merced, California, 95348","1121 W Olive Ave, Merced, CA, 95348, USA",1121 W Olive Ave,PointAddress,,,"1121 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1121,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1121 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1972,USA,United States,ENG,0.000000000000000,-120.489894105350004,37.319299749712997,-120.489894608263995,37.319534191545003,-120.490894608264000,-120.488894608264005,37.318534191544998,37.320534191545001,,AQF26AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMTIxZgNFTkc,,,Commercial,,1121 W. Olive Ave.,,,,Merced,,,,,,Merced Grand Buffet,Satisfactory,7/8/2025,Merced,1121 W. Olive Ave.
World,M,100.000000000000000,A,"2010 E Childs Ave, Merced, California, 95341","2010 E Childs Ave, Merced, CA, 95341, USA",2010 E Childs Ave,PointAddress,,,"2010 E Childs Ave, Merced, California, 95341",,,19.500000000000000,,2010,,,,,E,,Childs,Ave,,,,,,,,,,,,,,2010 E Childs Ave,,,,,Merced,,Merced County,California,CA,,,95341,5351,USA,United States,ENG,0.000000000000000,-120.453206515150995,37.286834459420000,-120.453206515150995,37.286834459420000,-120.454206515151000,-120.452206515151005,37.285834459420002,37.287834459419997,,AQGa6AAANvEBAJUBBAAAAAAMEkVBU1QgQ0hJTERTIEFWRU5VRRUEMjAxMGYDRU5H,,,Commercial,,2010 E. Childs Ave.,,,,Merced,,,,,,Merced Inn and Suites,Good,3/25/2024,Merced,2010 E. Childs Ave.
World,M,100.000000000000000,A,"1150 Martin Luther King Jr Way, Merced, California, 95341","1150 Martin Luther King Jr Way, Merced, CA, 95341, USA",1150 Martin Luther King Jr Way,PointAddress,,,"1150 Martin Luther King Jr Way, Merced, California, 95341",,,19.500000000000000,,1150,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,1150 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95341,6136,USA,United States,ENG,0.000000000000000,-120.483446661607999,37.294829705402002,-120.483255554216001,37.294721830307999,-120.484255554216006,-120.482255554215996,37.293721830308002,37.295721830307997,,AQF86AAAPvEBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVBDExNTBmA0VORw,,,Commercial,,1150 ML King Jr Way,,,,Merced,,,,,,Merced Food Center,Good,9/12/2024,Merced,1150 ML King Jr Way
World,M,100.000000000000000,A,"1050 W Olive Ave, Merced, California, 95348","1050 W Olive Ave, Merced, CA, 95348, USA",1050 W Olive Ave,PointAddress,,,"1050 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1050,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1050 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,2431,USA,United States,ENG,0.000000000000000,-120.486225933062997,37.319110947344001,-120.486223502311006,37.318792686480002,-120.487223502310997,-120.485223502311001,37.317792686479997,37.319792686480000,,AQF56AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMDUwZgNFTkc,,,Commercial,,1050 W. Olive Ave.,,,,Merced,,,,,,Merced Mall Chevron Food Mart,Good,12/16/2024,Merced,1050 W. Olive Ave.
World,M,100.000000000000000,A,"1411 V St, Merced, California, 95340","1411 V St, Merced, CA, 95340, USA",1411 V St,PointAddress,,,"1411 V St, Merced, California, 95340",,,19.500000000000000,,1411,,,,,,,V,St,,,,,,,,,,,,,,1411 V St,,,,,Merced,,Merced County,California,CA,,,95340,5632,USA,United States,ENG,0.000000000000000,-120.500243241199996,37.303941211339001,-120.500479275594003,37.304072639581001,-120.501479275593994,-120.499479275593998,37.303072639581004,37.305072639580999,,AQFr6AAASPEBAJUBBAAAAAAMCFYgU1RSRUVUFQQxNDExZgNFTkc,,,Commercial,,1411 V St.,,,,Merced,,,,,,Merced Mart,Satisfactory,5/14/2024,Merced,1411 V St.
World,M,100.000000000000000,A,"550 E Main St, Merced, California, 95340","550 E Main St, Merced, CA, 95340, USA",550 E Main St,PointAddress,,,"550 E Main St, Merced, California, 95340",,,19.500000000000000,,550,,,,,E,,Main,St,,,,,,,,,,,,,,550 E Main St,,,,,Merced,,Merced County,California,CA,,,95340,5130,USA,United States,ENG,0.000000000000000,-120.467795804361003,37.295677744454999,-120.467844000303998,37.295538353406002,-120.468844000304003,-120.466844000303993,37.294538353405997,37.296538353406000,,AQGM6AAAP/EBAJUBBAAAAAAMEEVBU1QgTUFJTiBTVFJFRVQVAzU1MGYDRU5H,,,Commercial,,550 E Main St,,,,Merced,,,,,,Merced Liquor Grocery,Good,12/11/2023,Merced,550 E Main St
World,M,100.000000000000000,A,"1411 B St, Merced, California, 95341","1411 B St, Merced, CA, 95341, USA",1411 B St,PointAddress,,,"1411 B St, Merced, California, 95341",,,19.500000000000000,,1411,,,,,,,B,St,,,,,,,,,,,,,,1411 B St,,,,,Merced,,Merced County,California,CA,,,95341,6303,USA,United States,ENG,0.000000000000000,-120.470288582365001,37.292550624019000,-120.470544817144997,37.292691439991998,-120.471544817145002,-120.469544817145007,37.291691439992000,37.293691439992003,,AQGJ6AAAPPEBAJUBBAAAAAAMCEIgU1RSRUVUFQQxNDExZgNFTkc,,,,,1411 B St.,,,,Merced,,,,,,Merced Navigation Center,Good,3/30/2026,Merced,1411 B St.
World,M,100.000000000000000,A,"129 Cone Ave, Merced, California, 95341","129 Cone Ave, Merced, CA, 95341, USA",129 Cone Ave,PointAddress,,,"129 Cone Ave, Merced, California, 95341",,,19.500000000000000,,129,,,,,,,Cone,Ave,,,,,,,,,,,,,,129 Cone Ave,,,,,Merced,,Merced County,California,CA,,,95341,6908,USA,United States,ENG,0.000000000000000,-120.484519377576007,37.284585678616999,-120.484514348434999,37.284856414088999,-120.485514348435004,-120.483514348434994,37.283856414089001,37.285856414088997,,AQF76AAANPEBAJUBBAAAAAAMC0NPTkUgQVZFTlVFFQMxMjlmA0VORw,,,Residential,Multifamily,129 Cone Ave.,,,,Merced,,,,,,Merced Rescue Mission,Good,2/21/2025,Merced,129 Cone Ave.
World,M,100.000000000000000,A,"510 W 26th St, Merced, California, 95340","510 W 26th St, Merced, CA, 95340, USA",510 W 26th St,PointAddress,,,"510 W 26th St, Merced, California, 95340",,,19.500000000000000,,510,,,,,W,,26th,St,,,,,,,,,,,,,,510 W 26th St,,,,,Merced,,Merced County,California,CA,,,95340,2883,USA,United States,ENG,0.000000000000000,-120.478681717290996,37.310599082760000,-120.478787161632994,37.310288030332998,-120.479787161632999,-120.477787161633003,37.309288030333001,37.311288030333003,,AQGB6AAATvEBAJUBBAAAAAAMEFdFU1QgMjZUSCBTVFJFRVQVAzUxMGYDRU5H,,,Commercial,,510 W. 26th St.,,,,Merced,,,,,,Merced Nursing & Rehabilitation,Good,2/28/2024,Merced,510 W. 26th St.
World,M,100.000000000000000,A,"3170 M St, Merced, California, 95348","3170 M St, Merced, CA, 95348, USA",3170 M St,PointAddress,,,"3170 M St, Merced, California, 95348",,,19.500000000000000,,3170,,,,,,,M,St,,,,,,,,,,,,,,3170 M St,,,,,Merced,,Merced County,California,CA,,,95348,2498,USA,United States,ENG,0.000000000000000,-120.478352979047997,37.320491530616003,-120.477501880600002,37.320489518959000,-120.478501880600007,-120.476501880599997,37.319489518959003,37.321489518958998,,AQGC6AAAWPEBAJUBBAAAAAAMCE0gU1RSRUVUFQQzMTcwZgNFTkc,,,Commercial,,3170 M St,,,,Merced,,,,,,Merced SNF Operations LLC,Good,5/8/2023,Merced,3170 M St
World,M,100.000000000000000,A,"900 Martin Luther King Jr Way, Merced, California, 95341","900 Martin Luther King Jr Way, Merced, CA, 95341, USA",900 Martin Luther King Jr Way,PointAddress,,,"900 Martin Luther King Jr Way, Merced, California, 95341",,,19.500000000000000,,900,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,900 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95341,6053,USA,United States,ENG,0.000000000000000,-120.485210465492997,37.291866744539000,-120.484801344798996,37.291661723186998,-120.485801344799000,-120.483801344799005,37.290661723187000,37.292661723187003,,AQF76AAAO/EBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVAzkwMGYDRU5H,,,,,900 Martin Luther King Jr Way,,,,Merced,,,,,,Merced Speedway - Grandstands Concession,Satisfactory,11/28/2023,Merced,900 Martin Luther King Jr Way
World,M,100.000000000000000,A,"1640 Yosemite Pkwy, Merced, California, 95341","1640 Yosemite Pkwy, Merced, CA, 95341, USA",1640 Yosemite Pkwy,PointAddress,,,"1640 Yosemite Pkwy, Merced, California, 95341",,,19.500000000000000,,1640,,,,,,,Yosemite,Pkwy,,,,,,,,,,,,,,1640 Yosemite Pkwy,,,,,Merced,,Merced County,California,CA,,,95341,5210,USA,United States,ENG,0.000000000000000,-120.456579476808002,37.295162383139001,-120.456580063540997,37.295002624063997,-120.457580063541002,-120.455580063541007,37.294002624063999,37.296002624064002,,AQGX6AAAP/EBAJUBBAAAAAAMEFlPU0VNSVRFIFBBUktXQVkVBDE2NDBmA0VORw,,,Commercial,,1640 Yosemite Pkwy,,,,Merced,,,,,,Merced Valley Food,Satisfactory,4/2/2026,Merced,1640 Yosemite Pkwy
World,M,100.000000000000000,A,"333 Mercy Ave, Merced, California, 95340","333 Mercy Ave, Merced, CA, 95340, USA",333 Mercy Ave,PointAddress,,,"333 Mercy Ave, Merced, California, 95340",,,19.500000000000000,,333,,,,,,,Mercy,Ave,,,,,,,,,,,,,,333 Mercy Ave,,,,,Merced,,Merced County,California,CA,,,95340,8319,USA,United States,ENG,0.000000000000000,-120.467062723108995,37.338779166964997,-120.467107901567005,37.340021616472001,-120.468107901566995,-120.466107901567000,37.339021616472003,37.341021616471998,,AQGM6AAAbPEBAJUBBAAAAAAMDE1FUkNZIEFWRU5VRRUDMzMzZgNFTkc,,,Commercial,,333 Mercy Ave,,,,Merced,,,,,,Mercy Medical Center,Satisfactory,6/16/2026,Merced,333 Mercy Ave
World,M,100.000000000000000,A,"731 E Yosemite Ave, Suite D, Merced, California, 95340","731 E Yosemite Ave, Suite D, Merced, CA, 95340, USA","731 E Yosemite Ave, Suite D",Subaddress,,,"731 E Yosemite Ave, Suite D, Merced, California, 95340",,,20.000000000000000,,731,,,,,E,,Yosemite,Ave,,,,,,,Suite,D,,,,,Suite D,731 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,8039,USA,United States,ENG,0.000000000000000,-120.461207377007995,37.332697886662999,-120.461207377007995,37.332697886662999,-120.462207377007999,-120.460207377008004,37.331697886663001,37.333697886663003,,AQCS6AAAZPEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQM3MzEcAzA6RGYDRU5H,,,,,731 E. Yosemite Ave. Ste D,,,,Merced,,,,,,Mimosas Cafe,Good,9/18/2024,Merced,731 E. Yosemite Ave. Ste D
World,M,98.370000000000005,A,"6333 Golf Rd, Merced, California, 95340","6333 Golf Rd, Merced, CA, 95340, USA",6333 Golf Rd,PointAddress,,,"6333 Golf Rd, Merced, California, 95340",,,19.500000000000000,,6333,,,,,,,Golf,Rd,,,,,,,,,,,,,,6333 Golf Rd,,,,,Merced,,Merced County,California,CA,,,95340,9124,USA,United States,ENG,0.000000000000000,-120.450188107998002,37.380681097218996,-120.450796298892996,37.380952503244004,-120.451796298893001,-120.449796298893006,37.379952503243999,37.381952503244001,,AQGd6AAAlPEBAJUBBAAAAAAMCUdPTEYgUk9BRBUENjMzM2YDRU5H,,,Commercial,,6333 N. Golf Road,,,,Merced,,,,,,Merced Golf & Country Club,Good,3/4/2025,Merced,6333 N. Golf Road
World,M,100.000000000000000,A,"1450 E 27th St, Merced, California, 95340","1450 E 27th St, Merced, CA, 95340, USA",1450 E 27th St,PointAddress,,,"1450 E 27th St, Merced, California, 95340",,,19.500000000000000,,1450,,,,,E,,27th,St,,,,,,,,,,,,,,1450 E 27th St,,,,,Merced,,Merced County,California,CA,,,95340,3221,USA,United States,ENG,0.000000000000000,-120.456072790760999,37.304154405045999,-120.456176642540996,37.303727766175001,-120.457176642541000,-120.455176642541005,37.302727766175003,37.304727766174999,,AQGX6AAAR/EBAJUBBAAAAAAMEEVBU1QgMjdUSCBTVFJFRVQVBDE0NTBmA0VORw,,,Commercial,,1450 E. 27th St.,,,,Merced,,,,,,Mission Gardens Congregate Living Health Facility,Satisfactory,1/31/2024,Merced,1450 E. 27th St.
World,M,100.000000000000000,A,"1110 W 16th St, Merced, California, 95340","1110 W 16th St, Merced, CA, 95340, USA",1110 W 16th St,PointAddress,,,"1110 W 16th St, Merced, California, 95340",,,19.500000000000000,,1110,,,,,W,,16th,St,,,,,,,,,,,,,,1110 W 16th St,,,,,Merced,,Merced County,California,CA,,,95340,4535,USA,United States,ENG,0.000000000000000,-120.493609132475001,37.303952233541999,-120.493769478282999,37.303496341828001,-120.494769478283004,-120.492769478282995,37.302496341827997,37.304496341827999,,AQFy6AAAR/EBAJUBBAAAAAAMEFdFU1QgMTZUSCBTVFJFRVQVBDExMTBmA0VORw,,,Commercial,,1110 W 16th St,,,,Merced,,,,,,Mix Bakery,Good,5/15/2024,Merced,1110 W 16th St
World,M,100.000000000000000,A,"1720 W Olive Ave, Merced, California, 95348","1720 W Olive Ave, Merced, CA, 95348, USA",1720 W Olive Ave,PointAddress,,,"1720 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1720,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1720 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1201,USA,United States,ENG,0.000000000000000,-120.495529342674004,37.319042592923999,-120.495526660463995,37.318676639030997,-120.496526660463999,-120.494526660464004,37.317676639030999,37.319676639031002,,AQFw6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxNzIwZgNFTkc,,,Commercial,,1720 W. Olive Ave.,,,,Merced,,,,,,"Mor Furniture For Less, Inc.",Good,10/25/2024,Merced,1720 W. Olive Ave.
World,M,100.000000000000000,A,"1348 W Olive Ave, Merced, California, 95348","1348 W Olive Ave, Merced, CA, 95348, USA",1348 W Olive Ave,PointAddress,,,"1348 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1348,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1348 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1664,USA,United States,ENG,0.000000000000000,-120.492612859464003,37.319063841047999,-120.492605902484001,37.318062790352002,-120.493605902484006,-120.491605902483997,37.317062790351997,37.319062790352000,,AQFz6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMzQ4ZgNFTkc,,,Commercial,,1348 W Olive Ave.,,,,Merced,,,,,,Mountain Mike's Pizza,Good,1/14/2026,Merced,1348 W Olive Ave.
World,M,100.000000000000000,A,"3368 N State Highway 59, Suite M, Merced, California, 95348","3368 N State Highway 59, Suite M, Merced, CA, 95348, USA","3368 N State Highway 59, Suite M",Subaddress,,,"3368 N State Highway 59, Suite M, Merced, California, 95348",,,20.000000000000000,,3368,,,,,N,,State Highway 59,,,,,,,,Suite,M,,,,,Suite M,3368 N State Highway 59,,,,,Merced,,Merced County,California,CA,,,95348,9407,USA,United States,ENG,0.000000000000000,-120.503472788493994,37.324976519366999,-120.503472788493994,37.324976519366999,-120.504472788493999,-120.502472788494003,37.323976519367001,37.325976519367003,,AQBo6AAAXPEBAJUBBAAAAAAMFk5PUlRIIFNUQVRFIEhJR0hXQVkgNTkVBDMzNjgcAzA6TWYDRU5H,,,,,3368 N. Hwy 59 Ste M,,,,Merced,,,,,,Merced Indian Grocers,Good,4/13/2026,Merced,3368 N. Hwy 59 Ste M
World,M,100.000000000000000,A,"400 Emerald Dr, Merced, California, 95340","400 Emerald Dr, Merced, CA, 95340, USA",400 Emerald Dr,PointAddress,,,"400 Emerald Dr, Merced, California, 95340",,,19.500000000000000,,400,,,,,,,Emerald,Dr,,,,,,,,,,,,,,400 Emerald Dr,,,,,Merced,,Merced County,California,CA,,,95340,2237,USA,United States,ENG,0.000000000000000,-120.465314509563996,37.316127660366000,-120.465313922831001,37.315899756417998,-120.466313922831006,-120.464313922830996,37.314899756418001,37.316899756418003,,AQGO6AAAU/EBAJUBBAAAAAAMDUVNRVJBTEQgRFJJVkUVAzQwMGYDRU5H,,,Residential,Single Family,400 Emerald Dr.,,,,Merced,,,,,,Mrs. Adams Gourmet Cookies,Good,6/13/2023,Merced,400 Emerald Dr.
World,M,100.000000000000000,A,"1900 G St, Merced, California, 95340","1900 G St, Merced, CA, 95340, USA",1900 G St,PointAddress,,,"1900 G St, Merced, California, 95340",,,19.500000000000000,,1900,,,,,,,G,St,,,,,,,,,,,,,,1900 G St,,,,,Merced,,Merced County,California,CA,,,95340,5043,USA,United States,ENG,0.000000000000000,-120.474634180066005,37.300693810592001,-120.474296221730000,37.300501613552001,-120.475296221730005,-120.473296221729996,37.299501613552003,37.301501613551999,,AQGF6AAARPEBAJUBBAAAAAAMCEcgU1RSRUVUFQQxOTAwZgNFTkc,,,,,1900 G St,,,,Merced,,,,,,"MUHSD, East Campus Ed Center/ Yosemite High (Food & Pool)",Good,5/15/2026,Merced,1900 G St
World,M,100.000000000000000,A,"3360 N State Highway 59, Suite D, Merced, California, 95348","3360 N State Highway 59, Suite D, Merced, CA, 95348, USA","3360 N State Highway 59, Suite D",Subaddress,,,"3360 N State Highway 59, Suite D, Merced, California, 95348",,,20.000000000000000,,3360,,,,,N,,State Highway 59,,,,,,,,Suite,D,,,,,Suite D,3360 N State Highway 59,,,,,Merced,,Merced County,California,CA,,,95348,9405,USA,United States,ENG,0.000000000000000,-120.504182065140995,37.325599713868002,-120.504182065140995,37.325599713868002,-120.505182065141000,-120.503182065141004,37.324599713867997,37.326599713867999,,AQBn6AAAXfEBAJUBBAAAAAAMFk5PUlRIIFNUQVRFIEhJR0hXQVkgNTkVBDMzNjAcAzA6RGYDRU5H,,,,,3360 N. Hwy 59 Ste D,,,,Merced,,,,,,Mr. Pho,Good,5/23/2024,Merced,3360 N. Hwy 59 Ste D
World,M,100.000000000000000,A,"2121 E Childs Ave, Merced, California, 95341","2121 E Childs Ave, Merced, CA, 95341, USA",2121 E Childs Ave,PointAddress,,,"2121 E Childs Ave, Merced, California, 95341",,,19.500000000000000,,2121,,,,,E,,Childs,Ave,,,,,,,,,,,,,,2121 E Childs Ave,,,,,Merced,,Merced County,California,CA,,,95341,9516,USA,United States,ENG,0.000000000000000,-120.450387345837001,37.287872641946997,-120.450389776589006,37.288277906966002,-120.451389776588996,-120.449389776589001,37.287277906965997,37.289277906965999,,AQGd6AAAOPEBAJUBBAAAAAAMEkVBU1QgQ0hJTERTIEFWRU5VRRUEMjEyMWYDRU5H,,,,,2121 E Childs Ave,,,,Merced,,,,,,"MUHSD, Golden Valley High School (Food & Pool)",Good,3/17/2026,Merced,2121 E Childs Ave
