Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgComp,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,RoomType,RoomName,WingType,WingName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,MatchID,PotentialID,MatchNarrative,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_Facility,USER_Current_Rating,USER_Last_Inspection_Date,USER_City,USER_Address,quality_score
World,M,100.0,A,"3564 G St, Merced, California, 95340","3564 G St, Merced, CA, 95340, USA",3564 G St,PointAddress,,,"3564 G St, Merced, California, 95340",,,19.5,,3564,,,,,,,G,St,,,,,,,,,,,,,,3564 G St,,,,,Merced,,Merced County,California,CA,,,95340,692.0,USA,United States,ENG,0.0,-120.469040349344,37.3312455543,-120.466797268235,37.331230634512,-120.467797268236,-120.465797268235,37.330230634512,37.332230634512,,AQGN6AAAY/EBAJUBBAAAAAAMCEcgU1RSRUVUFQQzNTY0ZgNFTkc,,,Commercial,,3564 G St.,,,,Merced,,,,,,101 Merced Inc. DBA: 88 Bao Bao,Good,10/9/2024,Merced,3564 G St.,2
World,M,100.0,A,"900 Martin Luther King Jr Way, Merced, California, 95341","900 Martin Luther King Jr Way, Merced, CA, 95341, USA",900 Martin Luther King Jr Way,PointAddress,,,"900 Martin Luther King Jr Way, Merced, California, 95341",,,19.5,,900,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,900 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95341,6053.0,USA,United States,ENG,0.0,-120.485210465493,37.291866744539,-120.484801344799,37.291661723187,-120.485801344799,-120.483801344799,37.290661723187,37.292661723187,,AQF76AAAO/EBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVAzkwMGYDRU5H,,,,,900 Martin Luther King Jr Way,,,,Merced,,,,,,35th District Ag. Association DBA Merced County Fair,Good,4/27/2026,Merced,900 Martin Luther King Jr Way,2
World,M,100.0,A,"9 W Alexander Ave, Merced, California, 95348","9 W Alexander Ave, Merced, CA, 95348, USA",9 W Alexander Ave,PointAddress,,,"9 W Alexander Ave, Merced, California, 95348",,,19.5,,9,,,,,W,,Alexander,Ave,,,,,,,,,,,,,,9 W Alexander Ave,,,,,Merced,,Merced County,California,CA,,,95348,3404.0,USA,United States,ENG,0.0,-120.470679849605,37.315073426494,-120.470833741348,37.315717575753,-120.471833741348,-120.469833741348,37.314717575753,37.316717575753,,AQGJ6AAAU/EBAJUBBAAAAAAMFVdFU1QgQUxFWEFOREVSIEFWRU5VRRUBOWYDRU5H,,,Commercial,,9 W. Alexander Ave.,,,,Merced,,,,,,3 Hermanos Meat Market & Taqueria,Good,10/21/2025,Merced,9 W. Alexander Ave.,2
World,M,100.0,A,"77 E Olive Ave, Merced, California, 95340","77 E Olive Ave, Merced, CA, 95340, USA",77 E Olive Ave,PointAddress,,,"77 E Olive Ave, Merced, California, 95340",,,19.5,,77,,,,,E,,Olive,Ave,,,,,,,,,,,,,,77 E Olive Ave,,,,,Merced,,Merced County,California,CA,,,95340,2226.0,USA,United States,ENG,0.0,-120.468437103773,37.318551874402,-120.468436600859,37.318858819697,-120.469436600859,-120.467436600859,37.317858819697,37.319858819697,,AQGL6AAAVvEBAJUBBAAAAAAMEUVBU1QgT0xJVkUgQVZFTlVFFQI3N2YDRU5H,,,Commercial,,77 E. Olive Ave.,,,,Merced,,,,,,7-Eleven #2368-14110 G,Good,4/2/2026,Merced,77 E. Olive Ave.,2
World,M,100.0,A,"1995 W Olive Ave, Merced, California, 95348","1995 W Olive Ave, Merced, CA, 95348, USA",1995 W Olive Ave,PointAddress,,,"1995 W Olive Ave, Merced, California, 95348",,,19.5,,1995,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1995 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1206.0,USA,United States,ENG,0.0,-120.504321037095,37.319186300654,-120.504327910256,37.319732633103,-120.505327910256,-120.503327910256,37.318732633103,37.320732633103,,AQFn6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxOTk1ZgNFTkc,,,Commercial,,1995 W. Olive Ave.,,,,Merced,,,,,,7 Eleven 41973A,Good,10/18/2023,Merced,1995 W. Olive Ave.,2
World,M,100.0,A,"3660 G St, Merced, California, 95340","3660 G St, Merced, CA, 95340, USA",3660 G St,PointAddress,,,"3660 G St, Merced, California, 95340",,,19.5,,3660,,,,,,,G,St,,,,,,,,,,,,,,3660 G St,,,,,Merced,,Merced County,California,CA,,,95340,9200.0,USA,United States,ENG,0.0,-120.468958290512,37.33364085077,-120.468575321356,37.333640766951,-120.469575321356,-120.467575321356,37.332640766951,37.334640766951,,AQGL6AAAZfEBAJUBBAAAAAAMCEcgU1RSRUVUFQQzNjYwZgNFTkc,,,Commercial,,3660 G St.,,,,Merced,,,,,,7-Eleven 41901H,Good,5/9/2025,Merced,3660 G St.,2
World,M,100.0,A,"1107 W Olive Ave, Merced, California, 95348","1107 W Olive Ave, Merced, CA, 95348, USA",1107 W Olive Ave,PointAddress,,,"1107 W Olive Ave, Merced, California, 95348",,,19.5,,1107,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1107 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1953.0,USA,United States,ENG,0.0,-120.487287836376,37.319311777744,-120.487289512757,37.319533562902,-120.488289512757,-120.486289512757,37.318533562902,37.320533562902,,AQF46AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMTA3ZgNFTkc,,,Commercial,,1107 W. Olive Ave.,,,,Merced,,,,,,7-Eleven Store 37974B,Good,3/31/2025,Merced,1107 W. Olive Ave.,2
World,M,100.0,A,"402 W 23rd St, Merced, California, 95340","402 W 23rd St, Merced, CA, 95340, USA",402 W 23rd St,PointAddress,,,"402 W 23rd St, Merced, California, 95340",,,19.5,,402,,,,,W,,23rd,St,,,,,,,,,,,,,,402 W 23rd St,,,,,Merced,,Merced County,California,CA,,,95340,3723.0,USA,United States,ENG,0.0,-120.478608878552,37.306949811665,-120.478672078102,37.306781838325,-120.479672078102,-120.477672078102,37.305781838325,37.307781838325,,AQGB6AAASvEBAJUBBAAAAAAMEFdFU1QgMjNSRCBTVFJFRVQVAzQwMmYDRU5H,,,Commercial,,402 W 23rd St,,,,Merced,,,,,,A & M Market,Good,7/19/2023,Merced,402 W 23rd St,2
World,M,100.0,A,"315 W Main St, Merced, California, 95340","315 W Main St, Merced, CA, 95340, USA",315 W Main St,PointAddress,,,"315 W Main St, Merced, California, 95340",,,19.5,,315,,,,,W,,Main,St,,,,,,,,,,,,,,315 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4819.0,USA,United States,ENG,0.0,-120.480792029053,37.300488076778,-120.480731176436,37.300650518062,-120.481731176436,-120.479731176436,37.299650518062,37.301650518062,,AQF/6AAARPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzMxNWYDRU5H,,,Commercial,,315 W. Main St.,,,,Merced,,,,,,17th Street Public House,Good,5/21/2024,Merced,315 W. Main St.,2
World,M,100.0,A,"150 W Olive Ave, Merced, California, 95348","150 W Olive Ave, Merced, CA, 95348, USA",150 W Olive Ave,PointAddress,,,"150 W Olive Ave, Merced, California, 95348",,,19.5,,150,,,,,W,,Olive,Ave,,,,,,,,,,,,,,150 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3166.0,USA,United States,ENG,0.0,-120.47123439632,37.318470360394,-120.471321903389,37.317797964121,-120.472321903389,-120.470321903389,37.316797964121,37.318797964121,,AQGI6AAAVfEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQMxNTBmA0VORw,,,Commercial,,150 W. Olive Ave.,,,,Merced,,,,,,Ace Sushi @ Save Mart 53,Good,4/14/2026,Merced,150 W. Olive Ave.,2
World,M,100.0,A,"2900 Green St, Merced, California, 95340","2900 Green St, Merced, CA, 95340, USA",2900 Green St,PointAddress,,,"2900 Green St, Merced, California, 95340",,,19.5,,2900,,,,,,,Green,St,,,,,,,,,,,,,,2900 Green St,,,,,Merced,,Merced County,California,CA,,,95340,3299.0,USA,United States,ENG,0.0,-120.453800037715,37.305501502615,-120.453800037715,37.305820014936,-120.454800037715,-120.452800037715,37.304820014936,37.306820014936,,AQGa6AAASfEBAJUBBAAAAAAMDEdSRUVOIFNUUkVFVBUEMjkwMGYDRU5H,,,,,2900 Green St.,,,,Merced,,,,,,Ada Givens School,Good,5/8/2026,Merced,2900 Green St.,2
World,M,100.0,A,"331 S State Highway 59, Merced, California, 95341","331 S State Highway 59, Merced, CA, 95341, USA",331 S State Highway 59,PointAddress,,,"331 S State Highway 59, Merced, California, 95341",,,19.5,,331,,,,,S,,State Highway 59,,,,,,,,,,,,,,,331 S State Highway 59,,,,,Merced,,Merced County,California,CA,,,95341,6921.0,USA,United States,ENG,0.0,-120.487615317333,37.284027695322,-120.487885214616,37.284032137731,-120.488885214616,-120.486885214616,37.283032137731,37.285032137731,,AQF46AAANPEBAJUBBAAAAAAMFlNPVVRIIFNUQVRFIEhJR0hXQVkgNTkVAzMzMWYDRU5H,,,Commercial,,331 S. Highway 59,,,,Merced,,,,,,Adel's Mini Mart,Satisfactory,1/3/2024,Merced,331 S. Highway 59,1
World,M,98.37,A,"3550 G St, Merced, California, 95340","3550 G St, Merced, CA, 95340, USA",3550 G St,PointAddress,,,"3550 G St, Merced, California, 95340",,,19.5,,3550,,,,,,,G,St,,,,,,,,,,,,,,3550 G St,,,,,Merced,,Merced County,California,CA,,,95340,691.0,USA,United States,ENG,0.0,-120.469047976876,37.330836978429,-120.467481147716,37.330805546292,-120.468481147716,-120.466481147716,37.329805546292,37.331805546292,,AQGM6AAAYvEBAJUBBAAAAAAMCEcgU1RSRUVUFQQzNTUwZgNFTkc,,,Commercial,,3550 N. G St.,,,,Merced,,,,,,AFC Sushi @ Raley's #309,Good,4/25/2024,Merced,3550 N. G St.,2
World,M,99.35,A,"123 S N St, Merced, California, 95341","123 S N St, Merced, CA, 95341, USA",123 S N St,PointAddress,,,"123 S N St, Merced, California, 95341",,,19.5,,123,,,,,S,,N,St,,,,,,,,,,,,,,123 S N St,,,,,Merced,,Merced County,California,CA,,,95341,6818.0,USA,United States,ENG,0.0,-120.494814031057,37.287470603961,-120.495699998222,37.287479991693,-120.496699998222,-120.494699998222,37.286479991693,37.288479991693,,AQFw6AAAN/EBAJUBBAAAAAAMDlNPVVRIIE4gU1RSRUVUFQMxMjNmA0VORw,,,,,123 N St,,,,Merced,,,,,,A Reyes Elementary School,Good,3/18/2026,Merced,123 N St,2
World,M,100.0,A,"731 E Yosemite Ave, Suite A, Merced, California, 95340","731 E Yosemite Ave, Suite A, Merced, CA, 95340, USA","731 E Yosemite Ave, Suite A",Subaddress,,,"731 E Yosemite Ave, Suite A, Merced, California, 95340",,,20.0,,731,,,,,E,,Yosemite,Ave,,,,,,,Suite,A,,,,,Suite A,731 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,8039.0,USA,United States,ENG,0.0,-120.46108424685,37.332887024308,-120.46108424685,37.332887024308,-120.46208424685,-120.46008424685,37.331887024308,37.333887024308,,AQCS6AAAZPEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQM3MzEcAzA6QWYDRU5H,,,,,731 E. Yosemite Ave. Ste A,,,,Merced,,,,,,"Alskii Inc, DBA: Strings Italian Cafe",Good,3/10/2025,Merced,731 E. Yosemite Ave. Ste A,2
World,M,99.92,A,"779 E Yosemite Ave, Suite A, Merced, California, 95340","779 E Yosemite Ave, Suite A, Merced, CA, 95340, USA","779 E Yosemite Ave, Suite A",Subaddress,,,"779 E Yosemite Ave, Suite A, Merced, California, 95340",,,20.0,,779,,,,,E,,Yosemite,Ave,,,,,,,Suite,A,,,,,Suite A,779 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,8041.0,USA,United States,ENG,0.0,-120.460246643266,37.332357246118,-120.460246643266,37.332357246118,-120.461246643266,-120.459246643266,37.331357246118,37.333357246118,B,AQCT6AAAZPEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQM3NzkcAzA6QWYDRU5H,,,,,779 E. Yosemite Ave. Ste A+ B,,,,Merced,,,,,,Agaves Mexican Grill,Good,6/20/2024,Merced,779 E. Yosemite Ave. Ste A+ B,2
World,M,100.0,A,"645 W 11th St, Merced, California, 95341","645 W 11th St, Merced, CA, 95341, USA",645 W 11th St,PointAddress,,,"645 W 11th St, Merced, California, 95341",,,19.5,,645,,,,,W,,11th,St,,,,,,,,,,,,,,645 W 11th St,,,,,Merced,,Merced County,California,CA,,,95341,5901.0,USA,United States,ENG,0.0,-120.489123556991,37.29598125317,-120.489000007738,37.296331951998,-120.490000007738,-120.488000007738,37.295331951998,37.297331951998,,AQF26AAAQPEBAJUBBAAAAAAMEFdFU1QgMTFUSCBTVFJFRVQVAzY0NWYDRU5H,,,Residential,Single Family,645 W. 11th St.,,,,Merced,,,,,,Amigos Mini Mart,Good,2/26/2026,Merced,645 W. 11th St.,2
World,T,100.0,A,"810 S Coffee St, Merced, California, 95341","810 S Coffee St, Merced, CA, 95341, USA",810 S Coffee St,PointAddress,,,"810 S Coffee St, Merced, California, 95341",,,19.5,,810,,,,,S,,Coffee,St,,,,,,,,,,,,,,810 S Coffee St,,,,,Merced,,Merced County,California,CA,,,95341,9524.0,USA,United States,ENG,0.0,-120.433470569753,37.274841506628,-120.433161277526,37.274852989835,-120.434161277526,-120.432161277526,37.273852989835,37.275852989835,,AQGu6AAAKvEBAJUBBAAAAAAME1NPVVRIIENPRkZFRSBTVFJFRVQVAzgxMGYDRU5H,,,Commercial,,810 S. Coffee St.,,,,Merced,,,,,,AMPM 7124,Good,4/24/2024,Merced,810 S. Coffee St.,2
World,M,100.0,A,"939 W Main St, Merced, California, 95340","939 W Main St, Merced, CA, 95340, USA",939 W Main St,PointAddress,,,"939 W Main St, Merced, California, 95340",,,19.5,,939,,,,,W,,Main,St,,,,,,,,,,,,,,939 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4518.0,USA,United States,ENG,0.0,-120.490246648197,37.303990832206,-120.490147657921,37.304268105563,-120.491147657921,-120.489147657921,37.303268105563,37.305268105563,,AQF16AAASPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzkzOWYDRU5H,,,,,939 W Main St.,,,,Merced,,,,,,American Legion Post #83,Good,3/10/2026,Merced,939 W Main St.,2
World,M,100.0,A,"1000 W Yosemite Ave, Merced, California, 95348","1000 W Yosemite Ave, Merced, CA, 95348, USA",1000 W Yosemite Ave,PointAddress,,,"1000 W Yosemite Ave, Merced, California, 95348",,,20.0,,1000,,,,,W,,Yosemite,Ave,,,,,,,,,,,,,,1000 W Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95348,5111.0,USA,United States,ENG,0.0,-120.485714469331,37.332017904768,-120.485712625312,37.33186610850101,-120.486712625312,-120.484712625312,37.330866108501,37.332866108501,,AQF66AAAY/EBAJUBBAAAAAAMFFdFU1QgWU9TRU1JVEUgQVZFTlVFFQQxMDAwZgNFTkc,,,,,1000 W. Yosemite Ave.,,,,Merced,,,,,,Anberry Post Acute,Good,2/6/2024,Merced,1000 W. Yosemite Ave.,2
World,M,100.0,A,"1734 W Olive Ave, Merced, California, 95348","1734 W Olive Ave, Merced, CA, 95348, USA",1734 W Olive Ave,PointAddress,,,"1734 W Olive Ave, Merced, California, 95348",,,19.5,,1734,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1734 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1201.0,USA,United States,ENG,0.0,-120.497341761597,37.319028678964,-120.497339163207,37.318692229371,-120.498339163207,-120.496339163207,37.317692229371,37.319692229371,,AQFu6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxNzM0ZgNFTkc,,,Commercial,,1734 W. Olive Ave.,,,,Merced,,,,,,Applebee's,Good,4/1/2026,Merced,1734 W. Olive Ave.,2
World,M,100.0,A,"3100 G St, Merced, California, 95340","3100 G St, Merced, CA, 95340, USA",3100 G St,PointAddress,,,"3100 G St, Merced, California, 95340",,,20.0,,3100,,,,,,,G,St,,,,,,,,,,,,,,3100 G St,,,,,Merced,,Merced County,California,CA,,,95340,1308.0,USA,United States,ENG,0.0,-120.469215195844,37.318700653184,-120.468913866425,37.318697719517,-120.469913866425,-120.467913866425,37.317697719517,37.319697719517,,AQGL6AAAVvEBAJUBBAAAAAAMCEcgU1RSRUVUFQQzMTAwZgNFTkc,,,,,3100 G St,,,,Merced,,,,,,Arco 82723,Good,6/6/2023,Merced,3100 G St,2
World,M,98.37,A,"1230 Martin Luther King Jr Way, Merced, California, 95341","1230 Martin Luther King Jr Way, Merced, CA, 95341, USA",1230 Martin Luther King Jr Way,PointAddress,,,"1230 Martin Luther King Jr Way, Merced, California, 95341",,,19.5,,1230,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,1230 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95341,6138.0,USA,United States,ENG,0.0,-120.482991272808,37.295648868799,-120.482693715246,37.295488271534,-120.483693715246,-120.481693715246,37.294488271534,37.296488271534,,AQF96AAAP/EBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVBDEyMzBmA0VORw,,,Commercial,,1230 E Martin Luther King Jr Way,,,,Merced,,,,,,7 Star Liquor,Good,11/4/2025,Merced,1230 E Martin Luther King Jr Way,2
World,M,99.35,A,"851 W Olive Ave, #206, Merced, California, 95348","851 W Olive Ave, #206, Merced, CA, 95348, USA","851 W Olive Ave, #206",Subaddress,,,"851 W Olive Ave, #206, Merced, California, 95348",,,19.5,,851,,,,,W,,Olive,Ave,,,,,,,,206,,,,,#206,851 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,,USA,United States,ENG,0.0,-120.484883403631,37.319333193507,-120.484885331469,37.32067815369,-120.485885331469,-120.483885331469,37.31967815369,37.32167815369,,AQB76AAAWPEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM4NTEcBTA6MjA2ZgNFTkc,,,Commercial,,851 Olive Ave. Ste 206,,,,Merced,,,,,,Amaya's Aguas Frescas Mexicanas,Good,4/7/2026,Merced,851 Olive Ave. Ste 206,2
World,M,100.0,A,"2070 E Childs Ave, Merced, California, 95341","2070 E Childs Ave, Merced, CA, 95341, USA",2070 E Childs Ave,PointAddress,,,"2070 E Childs Ave, Merced, California, 95341",,,19.5,,2070,,,,,E,,Childs,Ave,,,,,,,,,,,,,,2070 E Childs Ave,,,,,Merced,,Merced County,California,CA,,,95341,5351.0,USA,United States,ENG,0.0,-120.452254666226,37.287774238404,-120.45225433095,37.28766200472,-120.45325433095,-120.45125433095,37.28666200472,37.28866200472,,AQGb6AAAN/EBAJUBBAAAAAAMEkVBU1QgQ0hJTERTIEFWRU5VRRUEMjA3MGYDRU5H,,,,,2070 E. Childs Ave.,,,,Merced,,,,,,ARCO ampm,Good,3/25/2024,Merced,2070 E. Childs Ave.,2
World,M,100.0,A,"3101 N State Highway 59, Merced, California, 95348","3101 N State Highway 59, Merced, CA, 95348, USA",3101 N State Highway 59,PointAddress,,,"3101 N State Highway 59, Merced, California, 95348",,,19.5,,3101,,,,,N,,State Highway 59,,,,,,,,,,,,,,,3101 N State Highway 59,,,,,Merced,,Merced County,California,CA,,,95348,4500.0,USA,United States,ENG,0.0,-120.505006509137,37.319592990596,-120.505611095813,37.319641270358,-120.506611095813,-120.504611095813,37.318641270358,37.320641270358,,AQFm6AAAV/EBAJUBBAAAAAAMFk5PUlRIIFNUQVRFIEhJR0hXQVkgNTkVBDMxMDFmA0VORw,,,Commercial,,3101 N. Highway 59,,,,Merced,,,,,,Arco ampm,Satisfactory,2/19/2026,Merced,3101 N. Highway 59,1
World,M,100.0,A,"1910 M St, Merced, California, 95340","1910 M St, Merced, CA, 95340, USA",1910 M St,PointAddress,,,"1910 M St, Merced, California, 95340",,,19.5,,1910,,,,,,,M,St,,,,,,,,,,,,,,1910 M St,,,,,Merced,,Merced County,California,CA,,,95340,3794.0,USA,United States,ENG,0.0,-120.483482368516,37.304287635397,-120.483258990796,37.304152686756,-120.484258990796,-120.482258990796,37.303152686756,37.305152686756,,AQF86AAASPEBAJUBBAAAAAAMCE0gU1RSRUVUFQQxOTEwZgNFTkc,,,Commercial,,1910 M St,,,,Merced,,,,,,B.P.O.E. Merced Lodge # 1240,Good,1/4/2024,Merced,1910 M St,2
World,M,98.37,A,"2115 Wardrobe Ave, Merced, California, 95341","2115 Wardrobe Ave, Merced, CA, 95341, USA",2115 Wardrobe Ave,PointAddress,,,"2115 Wardrobe Ave, Merced, California, 95341",,,19.5,,2115,,,,,,,Wardrobe,Ave,,,,,,,,,,,,,,2115 Wardrobe Ave,,,,,Merced,,Merced County,California,CA,,,95341,6445.0,USA,United States,ENG,0.0,-120.519668553267,37.295499503285,-120.519660087544,37.297913072304,-120.520660087544,-120.518660087544,37.296913072304,37.298913072304,,AQFY6AAAQfEBAJUBBAAAAAAMD1dBUkRST0JFIEFWRU5VRRUEMjExNWYDRU5H,,,,,2115 W. Wardrobe Ave.,,,,Merced,,,,,,Automatic Coffee Service,Good,6/12/2023,Merced,2115 W. Wardrobe Ave.,2
World,T,100.0,A,"1625 McSwain Rd, Merced, California, 95341","1625 McSwain Rd, Merced, CA, 95341, USA",1625 McSwain Rd,StreetAddress,,,"1625 McSwain Rd, Merced, California, 95341",,,20.0,,1625,1633.0,1613.0,1613-1633,L,,,McSwain,Rd,,,,,,,,,,,,,,1625 McSwain Rd,,,,,Merced,,Merced County,California,CA,,,95341,5620.0,USA,United States,ENG,0.0,-120.502912637289,37.302931543302,-120.502912637289,37.302931543302,-120.503912637289,-120.501912637289,37.301931543302,37.303931543302,,AQJp6AAARvEBAJUBBAAAAAAMDE1DU1dBSU4gUk9BRBUEMTYyNWYDRU5H,,,,,1625 McSwain Road,,,,Merced,,,,,,ARCO AM PM,Good,4/5/2024,Merced,1625 McSwain Road,2
World,M,100.0,A,"455 W Olive Ave, Merced, California, 95348","455 W Olive Ave, Merced, CA, 95348, USA",455 W Olive Ave,PointAddress,,,"455 W Olive Ave, Merced, California, 95348",,,19.5,,455,,,,,W,,Olive,Ave,,,,,,,,,,,,,,455 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3139.0,USA,United States,ENG,0.0,-120.475651156379,37.319379210155,-120.47563548222,37.31973627923,-120.47663548222,-120.47463548222,37.31873627923,37.32073627923,,AQGE6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM0NTVmA0VORw,,,Commercial,,455 W. Olive Ave.,,,,Merced,,,,,,Bag O' Crab MC LLC,Good,8/28/2025,Merced,455 W. Olive Ave.,2
World,M,100.0,A,"3040 Park Ave, Suite E 2, Merced, California, 95348","3040 Park Ave, Suite E 2, Merced, CA, 95348, USA","3040 Park Ave, Suite E 2",Subaddress,,,"3040 Park Ave, Suite E 2, Merced, California, 95348",,,20.0,,3040,,,,,,,Park,Ave,,,,,,,Suite,E 2,,,,,Suite E 2,3040 Park Ave,,,,,Merced,,Merced County,California,CA,,,95348,3405.0,USA,United States,ENG,0.0,-120.472443485853,37.317782834786,-120.472443485853,37.317782834786,-120.473443485853,-120.471443485853,37.316782834786,37.318782834786,,AQCH6AAAVfEBAJUBBAAAAAAMC1BBUksgQVZFTlVFFQQzMDQwHAQwOkUyZgNFTkc,,,,,3040 Park Ave. Ste E-2,,,,Merced,,,,,,AR United Corporation DBA Royal India Indian Cuisine,Satisfactory,6/12/2026,Merced,3040 Park Ave. Ste E-2,1
World,M,100.0,A,"3040 Park Ave, Suite D, Merced, California, 95348","3040 Park Ave, Suite D, Merced, CA, 95348, USA","3040 Park Ave, Suite D",Subaddress,,,"3040 Park Ave, Suite D, Merced, California, 95348",,,20.0,,3040,,,,,,,Park,Ave,,,,,,,Suite,D,,,,,Suite D,3040 Park Ave,,,,,Merced,,Merced County,California,CA,,,95348,3405.0,USA,United States,ENG,0.0,-120.472595952671,37.317736105676,-120.472595952671,37.317736105676,-120.473595952671,-120.471595952671,37.316736105676,37.318736105676,,AQCH6AAAVfEBAJUBBAAAAAAMC1BBUksgQVZFTlVFFQQzMDQwHAMwOkRmA0VORw,,,,,3040 Park Ave. # D,,,,Merced,,,,,,Bagel Tyme,Good,9/4/2024,Merced,3040 Park Ave. # D,2
World,M,100.0,A,"293 Merced Mall, Merced, California, 95348","293 Merced Mall, Merced, CA, 95348, USA",293 Merced Mall,PointAddress,,,"293 Merced Mall, Merced, California, 95348",,,19.5,,293,,,,,,,Merced,Mall,,,,,,,,,,,,,,293 Merced Mall,,,,,Merced,,Merced County,California,CA,,,95348,2412.0,USA,United States,ENG,0.0,-120.483372984679,37.320320455972,-120.483372984679,37.320432019104,-120.484372984679,-120.482372984679,37.319432019104,37.321432019104,,AQF86AAAWPEBAJUBBAAAAAAMC01FUkNFRCBNQUxMFQMyOTNmA0VORw,,,Commercial,,293 Merced Mall,,,,Merced,,,,,,Baskin-Robbins,Good,3/14/2024,Merced,293 Merced Mall,2
World,M,100.0,A,"1720 G St, Merced, California, 95340","1720 G St, Merced, CA, 95340, USA",1720 G St,PointAddress,,,"1720 G St, Merced, California, 95340",,,19.5,,1720,,,,,,,G,St,,,,,,,,,,,,,,1720 G St,,,,,Merced,,Merced County,California,CA,,,95340,5040.0,USA,United States,ENG,0.0,-120.475631458906,37.298996978113,-120.47533423662,37.298828920954,-120.47633423662,-120.47433423662,37.297828920954,37.299828920954,,AQGE6AAAQvEBAJUBBAAAAAAMCEcgU1RSRUVUFQQxNzIwZgNFTkc,,,Commercial,,1720 G St.,,,,Merced,,,,,,Bar B Q Pit,Good,6/27/2023,Merced,1720 G St.,2
World,M,100.0,A,"1225 W Main St, Merced, California, 95340","1225 W Main St, Merced, CA, 95340, USA",1225 W Main St,PointAddress,,,"1225 W Main St, Merced, California, 95340",,,19.5,,1225,,,,,W,,Main,St,,,,,,,,,,,,,,1225 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4524.0,USA,United States,ENG,0.0,-120.494550252564,37.305596804854,-120.494510187066,37.305705853415,-120.495510187066,-120.493510187066,37.304705853415,37.306705853415,,AQFx6AAASfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVBDEyMjVmA0VORw,,,Commercial,,1225 W. Main St.,,,,Merced,,,,,,Baby Shop #6,Good,9/30/2024,Merced,1225 W. Main St.,2
